-82,-78,0,0,-75,-86,-88,-76,0,0,-67,0,0,0,0,0,0,0,-69,-70,-78,-83,-65,-62,-63,-64,-86,0,-81,-81,-61,-55,-73,-73,-79,0,-77,-85,0,0,0,0,0,0,0,0,0,0,-71,-84,-84,-64,-59
-82,-78,0,0,-75,-86,-88,-76,0,0,-67,0,0,0,0,0,0,0,-69,-70,-78,-83,-65,-62,-63,-64,-86,0,-81,-81,-61,-55,-73,-73,-79,0,-77,-85,0,0,0,0,0,0,0,0,0,0,-71,-84,-84,-64,-59
-82,-78,0,0,-75,-86,-88,-76,0,0,-67,0,0,0,0,0,0,0,-69,-70,-78,-83,-65,-62,-63,-64,-86,0,-81,-81,-61,-55,-73,-73,-79,0,-77,-85,0,0,0,0,0,0,0,0,0,0,-71,-84,-84,-64,-59
-82,-78,0,0,-75,-86,-88,-74,0,0,-62,0,0,0,0,-71,0,0,-77,-74,-88,-89,-75,-62,-73,-73,-86,-89,-81,-81,-61,-55,-69,-69,-79,0,-77,0,0,0,0,0,0,0,0,0,0,0,-71,-83,-83,-67,-69
0,0,0,0,0,0,-88,-75,0,0,-65,-66,0,0,0,-77,0,0,-77,-73,-80,-81,-79,-80,-73,-73,0,-89,-89,0,-64,0,-75,-74,-85,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-87,-64,-62
0,0,0,0,0,0,-88,-75,0,0,-65,-66,0,0,0,-77,0,0,-77,-73,-80,-81,-79,-80,-73,-73,0,-89,-89,0,-64,0,-75,-74,-85,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-87,-64,-62
-83,-78,0,0,0,-87,-86,-76,0,0,-64,-66,0,0,0,-77,0,0,-78,-73,-87,-88,-79,-72,-68,-71,0,-89,-83,-84,-64,-70,-69,-69,-85,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-89,-70,-68
-83,-78,0,0,0,-87,-86,-76,0,0,-64,-66,0,0,0,-77,0,0,-78,-73,-87,-88,-79,-72,-68,-71,0,-89,-83,-84,-64,-70,-69,-69,-85,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-89,-70,-68
-83,-78,0,0,0,-87,-86,-76,0,0,-64,-66,0,0,0,-77,0,0,-78,-73,-87,-88,-79,-72,-68,-71,0,-89,-83,-84,-64,-70,-69,-69,-85,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-89,-70,-68
-83,-80,0,0,0,-87,-86,-74,0,0,-67,-66,0,0,0,-77,0,0,-77,-74,-86,-85,-79,-72,-70,-68,0,0,-85,-84,-64,-69,-75,-78,-85,-78,-82,-84,0,-85,-86,0,0,0,0,0,0,0,0,-86,-86,-65,-67
-83,-80,0,0,0,-87,-86,-74,0,0,-67,-66,0,0,0,-77,0,0,-77,-74,-86,-85,-79,-72,-70,-68,0,0,-85,-84,-64,-69,-75,-78,-85,-78,-82,-84,0,-85,-86,0,0,0,0,0,0,0,0,-86,-86,-65,-67
-83,-80,0,0,-87,-90,-86,-81,0,0,-67,-66,0,0,0,0,0,0,-77,-75,-85,-84,-73,-72,-68,-66,0,0,-85,-89,-64,-69,-73,-71,0,0,-82,-84,0,-85,-86,0,0,0,0,0,0,0,0,-86,-87,-62,-68
-83,-80,0,0,-87,-90,-86,-81,0,0,-67,-66,0,0,0,0,0,0,-77,-75,-85,-84,-73,-72,-68,-66,0,0,-85,-89,-64,-69,-73,-71,0,0,-82,-84,0,-85,-86,0,0,0,0,0,0,0,0,-86,-87,-62,-68
-83,-80,0,0,-87,-90,-86,-81,0,0,-67,-66,0,0,0,0,0,0,-77,-75,-85,-84,-73,-72,-68,-66,0,0,-85,-89,-64,-69,-73,-71,0,0,-82,-84,0,-85,-86,0,0,0,0,0,0,0,0,-86,-87,-62,-68
0,0,0,0,-87,-90,0,-72,0,0,-68,-70,0,0,0,0,0,0,-78,-77,-86,-87,-72,-71,-69,-70,0,0,-87,-86,-65,-68,-74,-73,0,0,-86,-86,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-65,-70
0,-79,0,0,-86,-90,0,-73,0,0,-68,-70,0,0,0,0,0,0,-78,-74,-84,-86,-72,-71,-66,-68,-90,0,-88,-89,-66,-68,-68,-69,0,-83,-83,-84,0,0,-87,0,0,0,0,0,0,0,0,-85,-84,-67,-67
0,-79,0,0,-86,-90,0,-73,0,0,-68,-70,0,0,0,0,0,0,-78,-74,-84,-86,-72,-71,-66,-68,-90,0,-88,-89,-66,-68,-68,-69,0,-83,-83,-84,0,0,-87,0,0,0,0,0,0,0,0,-85,-84,-67,-67
