h3|-41
h3|-41
h3|-41
h3|-41
h3|-47
h3|-47
h3|-47
h3|-45
h3|-45
h3|-45
h3|-45
h3|-44
h3|-44
h3|-44
h3|-44
h3|-50
h3|-50
h3|-50
h3|-46
h3|-46
h3|-46
h3|-46
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-46
h3|-46
h3|-46
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-45
h3|-43
h3|-43
h3|-43
h3|-47
h3|-47
h3|-47
h3|-47
h3|-51
h3|-51
h3|-51
h3|-51
h3|-44
h3|-44
h3|-44
h3|-47
h3|-47
h3|-47
h3|-47
h3|-45
h3|-45
h3|-45
h3|-46
h3|-46
h3|-46
h3|-46
h3|-44
h3|-44
h3|-44
h3|-44
h3|-43
h3|-43
h3|-43
h3|-41
h3|-41
h3|-41
h3|-41
h3|-42
h3|-42
h3|-42
h3|-42
h3|-42
h3|-42
h4|-45
h4|-45
h4|-45
h4|-42
h4|-42
h4|-42
h4|-44
h4|-44
h4|-44
h4|-44
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-42
h4|-42
h4|-42
h4|-42
h4|-42
h4|-42
h4|-42
h4|-42
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-41
h4|-42
h4|-42
h4|-42
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-43
h4|-41
h4|-41
h4|-41
h4|-41
h4|-42
h4|-42
h4|-42
h4|-42
h4|-43
h4|-43
h4|-43
h4|-42
h4|-42
h4|-42
h5|-42
h5|-42
h5|-42
h5|-42
h5|-49
h5|-49
h5|-49
h5|-49
h5|-52
h5|-52
h5|-52
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-53
h5|-53
h5|-53
h5|-53
h5|-53
h5|-53
h5|-53
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-52
h5|-53
h5|-53
h5|-53
h5|-53
h5|-52
h5|-52
h5|-52
h5|-51
h5|-51
h5|-51
h5|-51
h5|-52
h5|-52
h5|-52
h5|-52
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h5|-51
h6|-55
h6|-55
h6|-55
h6|-55
h6|-51
h6|-51
h6|-51
h6|-51
h6|-53
h6|-53
h6|-53
h6|-58
h6|-58
h6|-58
h6|-58
h6|-54
h6|-54
h6|-54
h6|-54
h6|-52
h6|-52
h6|-52
h6|-57
h6|-57
h6|-57
h6|-57
h6|-60
h6|-60
h6|-60
h6|-60
h6|-60
h6|-60
h6|-60
h6|-54
h6|-54
h6|-54
h6|-54
h6|-54
h6|-54
h6|-54
h6|-52
h6|-52
h6|-52
h6|-52
h6|-59
h6|-59
h6|-59
h6|-56
h6|-56
h6|-56
h6|-56
h6|-52
h6|-52
h6|-52
h6|-58
h6|-58
h6|-58
h6|-58
h6|-59
h6|-59
h6|-59
h6|-59
h6|-56
h6|-56
h6|-56
h6|-52
h7|-44
h7|-44
h7|-44
h7|-44
h7|-47
h7|-47
h7|-47
h7|-47
h7|-48
h7|-48
h7|-48
h7|-46
h7|-46
h7|-46
h7|-46
h7|-49
h7|-49
h7|-49
h7|-49
h7|-46
h7|-46
h7|-46
h7|-47
h7|-47
h7|-47
h7|-47
h7|-46
h7|-46
h7|-46
h7|-47
h7|-47
h7|-47
h7|-47
h7|-43
h7|-43
h7|-43
h7|-43
h7|-46
h7|-46
h7|-46
h7|-46
h7|-46
h7|-46
h7|-46
h7|-48
h7|-48
h7|-48
h7|-48
h7|-47
h7|-47
h7|-47
h7|-46
h7|-46
h7|-46
h7|-46
h7|-48
h7|-48
h7|-48
h7|-48
h7|-45
h7|-45
h7|-45
h7|-45
h7|-45
h7|-45
h7|-45
h7|-49
h7|-49
h7|-49
h7|-49
h7|-49
h7|-49
h7|-49
h7|-49
h7|-46
h7|-46
h7|-46
h7|-47
h7|-47
h7|-47
h7|-47
h7|-46
h7|-46
h7|-46
h8|-49
h8|-49
h8|-49
h8|-49
h8|-50
h8|-50
h8|-50
h8|-50
h8|-50
h8|-50
h8|-50
h8|-55
h8|-55
h8|-55
h8|-55
h8|-52
h8|-52
h8|-52
h8|-52
h8|-51
h8|-51
h8|-51
h8|-48
h8|-48
h8|-48
h8|-48
h8|-55
h8|-55
h8|-55
h8|-55
h8|-53
h8|-53
h8|-53
h8|-53
h8|-53
h8|-53
h8|-53
h8|-51
h8|-51
h8|-51
h8|-51
h8|-53
h8|-53
h8|-53
h8|-50
h8|-50
h8|-50
h8|-50
h8|-52
h8|-52
h8|-52
h8|-51
h8|-51
h8|-51
h8|-51
h8|-52
h8|-52
h8|-52
h8|-52
h8|-51
h8|-51
h8|-51
h8|-52
h8|-52
h8|-52
h8|-52
h8|-49
h8|-49
h8|-49
h8|-53
h8|-53
h8|-53
h8|-53
h8|-51
h8|-51
h8|-51
h8|-51
h8|-49
h8|-49
h8|-49
h8|-52
h8|-52
h8|-52
h8|-52
h8|-51
h8|-51
h8|-51
h9|-54
h9|-54
h9|-54
h9|-54
h9|-56
h9|-56
h9|-56
h9|-56
h9|-53
h9|-53
h9|-53
h9|-52
h9|-52
h9|-52
h9|-52
h9|-53
h9|-53
h9|-53
h9|-53
h9|-52
h9|-52
h9|-52
h9|-51
h9|-51
h9|-51
h9|-51
h9|-51
h9|-51
h9|-51
h9|-52
h9|-52
h9|-52
h9|-52
h9|-51
h9|-51
h9|-51
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h9|-54
h9|-54
h9|-54
h9|-53
h9|-53
h9|-53
h9|-53
h9|-50
h9|-50
h9|-50
h9|-50
h9|-53
h9|-53
h9|-53
h9|-52
h9|-52
h9|-52
h9|-52
h9|-54
h9|-54
h9|-54
h9|-54
h9|-53
h9|-53
h9|-53
h9|-53
h9|-53
h9|-53
h9|-53
h9|-52
h9|-52
h9|-52
h9|-52
h9|-53
h9|-53
h9|-53
h9|-53
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h9|-52
h10|-54
h10|-54
h10|-54
h10|-54
h10|-49
h10|-49
h10|-49
h10|-49
h10|-51
h10|-51
h10|-51
h10|-56
h10|-56
h10|-56
h10|-56
h10|-52
h10|-52
h10|-52
h10|-52
h10|-54
h10|-54
h10|-54
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-53
h10|-54
h10|-54
h10|-54
h10|-54
h10|-54
h10|-54
h10|-54
h10|-53
h10|-53
h10|-53
h10|-53
h10|-51
h10|-51
h10|-51
h10|-51
h10|-54
h10|-54
h10|-54
h10|-54
h10|-54
h10|-54
h10|-54
h10|-51
h10|-51
h10|-51
h10|-51
h10|-50
h10|-50
h10|-50
h10|-50
h10|-55
h10|-55
h10|-55
h10|-54
h10|-54
h10|-54
h10|-54
h10|-57
h10|-57
h10|-57
h10|-57
h10|-53
h10|-53
h10|-53
h10|-54
h10|-54
h10|-54
h10|-54
h10|-51
h10|-51
h10|-51
h10|-51
h10|-53
h10|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-51
h11|-51
h11|-51
h11|-52
h11|-52
h11|-52
h11|-52
h11|-55
h11|-55
h11|-55
h11|-55
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-53
h11|-53
h11|-53
h11|-53
h11|-51
h11|-51
h11|-51
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-51
h11|-51
h11|-51
h11|-51
h11|-52
h11|-52
h11|-52
h11|-51
h11|-51
h11|-51
h11|-51
h11|-54
h11|-54
h11|-54
h11|-53
h11|-53
h11|-53
h11|-53
h11|-52
h11|-52
h11|-52
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-53
h11|-51
h11|-51
h11|-51
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-52
h11|-51
h11|-51
h11|-51
h11|-52
h11|-52
h11|-52
h11|-52
h12|-52
h12|-52
h12|-52
h12|-52
h12|-64
h12|-64
h12|-64
h12|-64
h12|-61
h12|-61
h12|-61
h12|-63
h12|-63
h12|-63
h12|-63
h12|-56
h12|-56
h12|-56
h12|-61
h12|-61
h12|-61
h12|-61
h12|-57
h12|-57
h12|-57
h12|-56
h12|-56
h12|-56
h12|-56
h12|-58
h12|-58
h12|-58
h12|-57
h12|-57
h12|-57
h12|-57
h12|-58
h12|-58
h12|-58
h12|-58
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-57
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-55
h12|-55
h12|-55
h12|-56
h12|-56
h12|-56
h12|-56
h12|-55
h12|-55
h12|-55
h12|-57
h12|-57
h12|-57
h12|-57
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-58
h12|-56
h13|-51
h13|-51
h13|-51
h13|-51
h13|-60
h13|-60
h13|-60
h13|-60
h13|-62
h13|-62
h13|-62
h13|-63
h13|-63
h13|-63
h13|-63
h13|-65
h13|-65
h13|-65
h13|-61
h13|-61
h13|-61
h13|-61
h13|-66
h13|-66
h13|-66
h13|-66
h13|-66
h13|-66
h13|-66
h13|-72
h13|-72
h13|-72
h13|-72
h13|-67
h13|-67
h13|-67
h13|-65
h13|-65
h13|-65
h13|-65
h13|-62
h13|-62
h13|-62
h13|-62
h13|-65
h13|-65
h13|-65
h13|-65
h13|-65
h13|-65
h13|-65
h13|-64
h13|-64
h13|-64
h13|-62
h13|-62
h13|-62
h13|-62
h13|-62
h13|-62
h13|-62
h13|-62
h13|-63
h13|-63
h13|-63
h13|-64
h13|-64
h13|-64
h13|-64
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-63
h13|-61
h13|-61
h13|-61
h13|-59
h13|-59
h13|-59
h14|-63
h14|-63
h14|-63
h14|-63
h14|-59
h14|-59
h14|-59
h14|-59
h14|-58
h14|-58
h14|-58
h14|-59
h14|-59
h14|-59
h14|-59
h14|-59
h14|-59
h14|-59
h14|-60
h14|-60
h14|-60
h14|-60
h14|-57
h14|-57
h14|-57
h14|-57
h14|-58
h14|-58
h14|-58
h14|-57
h14|-57
h14|-57
h14|-57
h14|-54
h14|-54
h14|-54
h14|-54
h14|-56
h14|-56
h14|-56
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-56
h14|-56
h14|-56
h14|-56
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-55
h14|-56
h14|-56
h14|-56
h14|-57
h14|-57
h14|-57
h14|-57
h14|-56
h14|-56
h14|-56
h14|-56
h15|-63
h15|-63
h15|-63
h15|-63
h15|-61
h15|-61
h15|-61
h15|-61
h15|-58
h15|-58
h15|-58
h15|-55
h15|-55
h15|-55
h15|-55
h15|-55
h15|-55
h15|-55
h15|-55
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-54
h15|-55
h15|-55
h15|-55
h15|-55
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-52
h15|-52
h15|-52
h15|-52
h15|-52
h15|-52
h15|-52
h15|-55
h15|-55
h15|-55
h15|-55
h15|-54
h15|-54
h15|-54
h15|-54
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-53
h15|-54
h15|-54
h15|-54
h15|-54
h15|-53
h15|-53
h15|-53
h15|-54
h15|-54
h15|-54
h15|-54
h15|-53
h15|-53
h15|-53
h14|-52
h14|-52
h14|-52
h14|-52
h14|-61
h16|-63
h16|-63
h16|-62
h16|-62
h16|-62
h16|-56
h16|-56
h16|-56
h16|-56
h16|-57
h16|-57
h16|-57
h16|-59
h16|-59
h16|-59
h16|-59
h16|-62
h16|-62
h16|-62
h16|-62
h16|-63
h16|-63
h16|-63
h16|-60
h16|-60
h16|-60
h16|-60
h16|-60
h16|-60
h16|-60
h16|-60
h16|-63
h16|-63
h16|-63
h16|-59
h16|-59
h16|-59
h16|-59
h16|-62
h16|-62
h16|-62
h16|-61
h16|-61
h16|-61
h16|-61
h16|-60
h16|-60
h16|-60
h16|-60
h16|-59
h16|-59
h16|-59
h16|-57
h16|-57
h16|-57
h16|-57
h16|-59
h16|-59
h16|-59
h16|-57
h16|-57
h16|-57
h16|-57
h16|-61
h16|-61
h16|-61
h16|-61
h16|-66
h16|-66
h16|-66
h16|-64
h16|-64
h16|-64
h16|-64
h16|-66
h16|-66
h16|-66
h16|-65
h16|-65
h16|-65
h16|-65
h17|-57
h17|-57
h17|-57
h17|-57
h17|-56
h17|-56
h17|-56
h17|-56
h17|-59
h17|-59
h17|-59
h17|-56
h17|-56
h17|-56
h17|-56
h17|-56
h17|-56
h17|-56
h17|-56
h17|-54
h17|-54
h17|-54
h17|-53
h17|-53
h17|-53
h17|-53
h17|-52
h17|-52
h17|-52
h17|-52
h17|-53
h17|-53
h17|-53
h17|-52
h17|-52
h17|-52
h17|-52
h17|-53
h17|-53
h17|-53
h17|-52
h17|-52
h17|-52
h17|-52
h17|-53
h17|-53
h17|-53
h17|-53
h17|-54
h17|-54
h17|-54
h17|-54
h17|-54
h17|-54
h17|-54
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-53
h17|-52
h17|-52
h17|-52
h17|-52
h17|-55
h18|-56
h18|-56
h18|-56
h18|-56
h18|-58
h18|-58
h18|-58
h18|-58
h18|-57
h18|-57
h18|-57
h18|-56
h18|-56
h18|-56
h18|-56
h18|-61
h18|-61
h18|-61
h18|-59
h18|-59
h18|-59
h18|-59
h18|-58
h18|-58
h18|-58
h18|-58
h18|-59
h18|-59
h18|-59
h18|-57
h18|-57
h18|-57
h18|-57
h18|-58
h18|-58
h18|-58
h18|-58
h18|-57
h18|-57
h18|-57
h18|-58
h18|-58
h18|-58
h18|-58
h18|-58
h18|-58
h18|-58
h18|-58
h18|-59
h18|-59
h18|-59
h18|-57
h18|-57
h18|-57
h18|-57
h18|-57
h18|-57
h18|-57
h18|-57
h18|-58
h18|-58
h18|-58
h18|-56
h18|-56
h18|-56
h18|-56
h18|-59
h18|-59
h18|-59
h18|-59
h18|-61
h18|-61
h18|-61
h18|-61
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-59
h18|-58
h18|-58
h18|-58
h18|-58
h19|-61
h19|-61
h19|-61
h19|-61
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-60
h19|-61
h19|-61
h19|-61
h19|-60
h19|-60
h19|-60
h19|-60
h19|-61
h19|-61
h19|-61
h19|-61
h19|-60
h19|-60
h19|-60
h19|-61
h19|-61
h19|-61
h19|-61
h19|-62
h19|-62
h19|-62
h19|-65
h19|-65
h19|-65
h19|-65
h19|-64
h19|-64
h19|-64
h19|-64
h19|-64
h19|-64
h19|-64
h19|-62
h19|-62
h19|-62
h19|-62
h19|-61
h19|-61
h19|-61
h19|-61
h19|-61
h19|-61
h19|-61
h19|-59
h19|-59
h19|-59
h19|-59
h19|-62
h19|-62
h19|-62
h19|-62
h19|-62
h19|-62
h19|-62
h19|-56
h19|-56
h19|-56
h19|-56
h19|-59
h19|-59
h19|-59
h19|-59
h19|-59
h19|-59
h19|-59
h19|-59
h19|-59
h19|-59
h20|-60
h20|-60
h20|-60
h20|-60
h20|-61
h20|-61
h20|-61
h20|-61
h20|-59
h20|-59
h20|-59
h20|-54
h20|-54
h20|-54
h20|-54
h20|-57
h20|-57
h20|-57
h20|-57
h20|-55
h20|-55
h20|-55
h20|-61
h20|-61
h20|-61
h20|-61
h20|-52
h20|-52
h20|-52
h20|-52
h20|-57
h20|-57
h20|-57
h20|-57
h20|-57
h20|-57
h20|-57
h20|-54
h20|-54
h20|-54
h20|-56
h20|-56
h20|-56
h20|-56
h20|-54
h20|-54
h20|-54
h20|-56
h20|-56
h20|-56
h20|-56
h20|-55
h20|-55
h20|-55
h20|-55
h20|-55
h20|-55
h20|-55
h20|-54
h20|-54
h20|-54
h20|-54
h20|-57
h20|-57
h20|-57
h20|-57
h20|-55
h20|-55
h20|-55
h20|-55
h20|-55
h20|-55
h20|-55
h20|-56
h20|-56
h20|-56
h20|-57
h20|-57
h20|-57
h20|-57
h20|-54
h20|-54
m1|-52
m1|-52
m1|-52
m1|-52
m1|-36
m1|-36
m1|-36
m1|-36
m1|-35
m1|-35
m1|-35
m1|-32
m1|-32
m1|-32
m1|-32
m1|-33
m1|-33
m1|-33
m1|-33
m1|-32
m1|-32
m1|-32
m1|-33
m1|-33
m1|-33
m1|-33
m1|-34
m1|-34
m1|-34
m1|-34
m1|-33
m1|-33
m1|-33
m1|-34
m1|-34
m1|-34
m1|-34
m1|-35
m1|-35
m1|-35
m1|-35
m1|-35
m1|-35
m1|-35
m1|-34
m1|-34
m1|-34
m1|-34
m1|-33
m1|-33
m1|-33
m1|-33
m1|-33
m1|-33
m1|-33
m1|-33
m1|-35
m1|-35
m1|-35
m1|-35
m2|-40
m2|-40
m2|-40
m2|-40
m2|-41
m2|-41
m2|-41
m2|-41
m2|-46
m2|-46
m2|-46
m2|-46
m2|-45
m2|-45
m2|-45
m2|-47
m2|-47
m2|-47
m2|-47
m2|-45
m2|-45
m2|-45
m2|-46
m2|-46
m2|-46
m2|-46
m2|-44
m2|-44
m2|-44
m2|-44
m2|-46
m2|-46
m2|-46
m2|-46
m2|-45
m2|-45
m2|-45
m2|-45
m2|-45
m2|-45
m2|-45
m2|-47
m2|-47
m2|-47
m2|-47
m2|-45
m2|-45
m2|-45
m2|-45
m2|-43
m2|-43
m2|-43
m2|-44
m2|-44
m2|-44
m2|-44
m2|-41
m2|-41
m2|-41
m2|-41
m3|-42
m3|-42
m3|-42
m3|-42
m3|-43
m3|-43
m3|-43
m3|-43
m3|-47
m3|-47
m3|-47
m3|-47
m3|-40
m3|-40
m3|-40
m3|-41
m3|-41
m3|-41
m3|-41
m3|-42
m3|-42
m3|-42
m3|-42
m3|-40
m3|-40
m3|-40
m3|-40
m3|-44
m3|-44
m3|-44
m3|-39
m3|-39
m3|-39
m3|-39
m3|-41
m3|-41
m3|-41
m3|-41
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-42
m3|-41
m3|-41
m3|-41
m3|-41
m3|-43
m3|-43
m3|-43
m3|-41
m3|-41
m3|-41
m3|-41
m4|-47
m4|-47
m4|-47
m4|-47
m4|-53
m4|-53
m4|-53
m4|-53
m4|-48
m4|-48
m4|-48
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-52
m4|-52
m4|-52
m4|-52
m4|-50
m4|-50
m4|-50
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-52
m4|-52
m4|-52
m4|-48
m4|-48
m4|-48
m4|-48
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-51
m4|-49
m4|-49
m4|-49
m4|-49
m4|-51
m4|-51
m4|-51
m4|-51
m4|-52
m4|-52
m4|-52
m4|-55
m5|-49
m5|-49
m5|-49
m5|-49
m5|-46
m5|-46
m5|-46
m5|-46
m5|-47
m5|-47
m5|-47
m5|-47
m5|-49
m5|-49
m5|-49
m5|-46
m5|-46
m5|-46
m5|-46
m5|-47
m5|-47
m5|-47
m5|-47
m5|-50
m5|-50
m5|-50
m5|-50
m5|-51
m5|-51
m5|-51
m5|-50
m5|-50
m5|-50
m5|-50
m5|-48
m5|-48
m5|-48
m5|-48
m5|-52
m5|-52
m5|-52
m5|-50
m5|-50
m5|-50
m5|-50
m5|-49
m5|-49
m5|-49
m5|-51
m5|-51
m5|-51
m5|-51
m5|-49
m5|-49
m5|-49
m5|-49
m5|-50
m5|-50
m5|-50
m6|-64
m6|-64
m6|-64
m6|-64
m6|-46
m6|-46
m6|-46
m6|-46
m6|-52
m6|-52
m6|-52
m6|-55
m6|-55
m6|-55
m6|-55
m6|-59
m6|-59
m6|-59
m6|-55
m6|-55
m6|-55
m6|-55
m6|-54
m6|-54
m6|-54
m6|-59
m6|-59
m6|-59
m6|-59
m6|-59
m6|-59
m6|-59
m6|-59
m6|-53
m6|-53
m6|-53
m6|-48
m6|-48
m6|-48
m6|-48
m6|-46
m6|-46
m6|-46
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-51
m6|-52
m6|-52
m6|-52
m6|-52
m6|-48
m7|-52
m7|-52
m7|-52
m7|-52
m7|-53
m7|-53
m7|-53
m7|-53
m7|-53
m7|-53
m7|-53
m7|-52
m7|-52
m7|-52
m7|-52
m7|-52
m7|-52
m7|-52
m7|-51
m7|-51
m7|-51
m7|-51
m7|-50
m7|-50
m7|-50
m7|-50
m7|-49
m7|-49
m7|-49
m7|-51
m7|-51
m7|-51
m7|-51
m7|-48
m7|-48
m7|-48
m7|-47
m7|-47
m7|-47
m7|-47
m7|-47
m7|-47
m7|-47
m7|-47
m7|-43
m7|-43
m7|-43
m7|-44
m7|-44
m7|-44
m7|-44
m7|-45
m7|-45
m7|-45
m7|-45
m7|-45
m7|-45
m7|-45
m7|-45
m7|-45
m8|-48
m8|-46
m8|-46
m8|-46
m8|-46
m8|-49
m8|-49
m8|-49
m8|-56
m8|-56
m8|-56
m8|-56
m8|-50
m8|-50
m8|-50
m8|-50
m8|-51
m8|-51
m8|-51
m8|-54
m8|-54
m8|-54
m8|-54
m8|-50
m8|-50
m8|-50
m8|-50
m8|-50
m8|-50
m8|-50
m8|-45
m8|-45
m8|-45
m8|-45
m8|-53
m8|-53
m8|-53
m8|-52
m8|-52
m8|-52
m8|-52
m8|-53
m8|-53
m8|-53
m8|-52
m8|-52
m8|-52
m8|-52
m8|-50
m8|-50
m8|-50
m8|-57
m8|-57
m8|-57
m8|-57
m8|-48
m8|-48
m8|-48
m8|-48
m9|-57
m9|-57
m9|-57
m9|-57
m9|-46
m9|-46
m9|-46
m9|-46
m9|-49
m9|-49
m9|-49
m9|-52
m9|-52
m9|-52
m9|-52
m9|-50
m9|-50
m9|-50
m9|-50
m9|-51
m9|-51
m9|-51
m9|-46
m9|-46
m9|-46
m9|-46
m9|-48
m9|-48
m9|-48
m9|-48
m9|-48
m9|-48
m9|-48
m9|-51
m9|-51
m9|-51
m9|-51
m9|-52
m9|-52
m9|-52
m9|-53
m9|-53
m9|-53
m9|-53
m9|-54
m9|-54
m9|-54
m9|-49
m9|-49
m9|-49
m9|-49
m9|-50
m9|-50
m9|-50
m9|-50
m9|-50
m9|-50
m9|-50
m9|-50
m10|-51
m10|-51
m10|-51
m10|-51
m10|-57
m10|-57
m10|-57
m10|-57
m10|-50
m10|-50
m10|-50
m10|-50
m10|-50
m10|-50
m10|-50
m10|-49
m10|-49
m10|-49
m10|-49
m10|-54
m10|-54
m10|-54
m10|-51
m10|-51
m10|-51
m10|-51
m10|-47
m10|-47
m10|-47
m10|-49
m10|-49
m10|-49
m10|-49
m10|-51
m10|-51
m10|-51
m10|-49
m10|-49
m10|-49
m10|-49
m10|-54
m10|-54
m10|-54
m10|-54
m10|-53
m10|-53
m10|-53
m10|-60
m10|-60
m10|-60
m10|-60
m10|-56
m10|-56
m10|-56
m10|-56
m10|-53
m11|-52
m11|-53
m11|-53
m11|-53
m11|-53
m11|-53
m11|-53
m11|-53
m11|-55
m11|-55
m11|-55
m11|-55
m11|-50
m11|-50
m11|-50
m11|-51
m11|-51
m11|-51
m11|-51
m11|-51
m11|-51
m11|-51
m11|-52
m11|-52
m11|-52
m11|-52
m11|-53
m11|-53
m11|-53
m11|-56
m11|-56
m11|-56
m11|-56
m11|-52
m11|-52
m11|-52
m11|-52
m11|-55
m11|-55
m11|-55
m11|-51
m11|-51
m11|-51
m11|-51
m11|-51
m11|-51
m11|-51
m11|-55
m11|-55
m11|-55
m11|-55
m11|-51
m11|-51
m11|-51
m11|-51
m11|-56
m11|-56
m11|-56
m12|-56
m12|-56
m12|-56
m12|-56
m12|-64
m12|-64
m12|-64
m12|-64
m12|-55
m12|-55
m12|-55
m12|-55
m12|-55
m12|-55
m12|-55
m12|-53
m12|-53
m12|-53
m12|-57
m12|-57
m12|-57
m12|-57
m12|-55
m12|-55
m12|-55
m12|-57
m12|-57
m12|-57
m12|-57
m12|-56
m12|-56
m12|-56
m12|-56
m12|-56
